Cod_Cliente,Max_Valor,Mediana_Valor,Media_Valor,Std_Valor,Num_Transacciones,Hora_Mas_Frecuente,Dia_Semana_Mas_Frecuente,Mes_Mas_Frecuente,Num_PAGO_TARJETA_CREDITO,Num_REMESAS,Num_TRANSFER_BANCOS,Num_TRANSFER_EXTERNAS,Num_TRANSFER_INTERNACIONAL,Num_TRANSFER_INTERNAS
1600620,10000.0,300.0,1953.044827586207,3314.0615264555677,29,37159,4,8,0,0,27,0,0,2
1600621,6150.0,50.0,378.1101612903226,1091.3205104367707,62,29983,6,9,2,0,5,55,0,0
1600622,228.42,89.455,106.29125,63.39584313490683,8,28495,3,5,0,0,8,0,0,0
1600623,1000.0,220.0,212.57575757575756,157.9068218727088,33,28910,2,7,0,0,33,0,0,0
1600624,3000.0,509.375,852.5795833333333,815.5934971299664,24,26413,1,6,0,0,23,0,0,1
1600625,487.0,200.0,170.23333333333332,126.54599201570191,15,30349,2,6,0,0,10,0,0,5
1600626,1200.0,333.46500000000003,414.3978571428571,324.5143980965683,14,31280,3,10,0,0,12,0,0,2
1600627,2650.0,815.0,855.1,704.0100141333218,10,29170,4,10,0,0,10,0,0,0
1600628,3000.0,300.0,442.77014925373135,558.1977766735646,67,25287,2,7,0,0,27,37,0,3
1600629,1300.0,250.25,345.359375,270.663588193518,32,28505,2,2,0,0,31,0,0,1
1600630,1000.0,200.0,241.6551724137931,195.98401462912167,29,29851,3,9,0,0,27,0,0,2
1600631,779.0,95.0,197.5,290.57167790409306,6,27015,5,1,0,0,1,0,0,5
1600632,4740.0,927.0,1298.2664285714286,1386.254935148916,14,28449,2,1,0,0,13,0,0,1
1600633,400.0,122.0,135.7625,100.0206380947042,40,30956,5,7,7,0,33,0,0,0
1600634,10000.0,1400.0,3325.0,4496.94340635948,4,28999,2,2,0,0,4,0,0,0
1600635,1700.0,300.0,319.2105263157895,282.8081345493497,38,25920,6,8,0,0,30,8,0,0
1600636,4100.0,126.0,324.1616666666667,714.3281913289641,84,18794,5,7,12,0,72,0,0,0
1600637,2080.0,2080.0,2080.0,,1,68513,5,10,0,0,1,0,0,0
1600638,1425.87,161.9,250.2748936170213,242.31853873050744,47,32453,3,5,0,0,31,0,0,16
1600639,85.0,77.5,77.5,10.606601717798213,2,38557,3,12,0,0,2,0,0,0
1600640,1974.62,393.0,652.776,718.6969476748477,15,35055,5,3,3,0,10,0,0,2
1600641,660.0,600.0,453.3333333333333,307.4627348693388,3,23510,5,6,0,0,3,0,0,0
1600642,4997.5,2857.5,2857.5,3026.4170234784233,2,51768,2,5,0,0,2,0,0,0
1600643,50.5,40.25,40.25,14.495689014324224,2,44461,2,10,0,0,2,0,0,0
1600644,2500.0,2500.0,2500.0,,1,40538,4,7,0,0,0,0,0,1
1600645,1275.0,1275.0,1275.0,,1,61679,4,9,0,0,1,0,0,0
1600646,1470.0,1470.0,1470.0,,1,52352,4,6,0,0,1,0,0,0
1600647,800.0,669.0,622.125,218.99367380512768,4,35763,2,4,0,0,4,0,0,0
1600648,2244.0,65.0,166.36689655172415,319.20674941850706,145,31167,6,7,12,0,54,8,0,71
1600649,6300.0,400.0,1479.5833333333333,2129.8447001999225,12,28910,2,12,0,0,12,0,0,0
1600650,4500.0,3500.0,2439.8,2036.5093174351057,5,38834,3,5,0,0,5,0,0,0
1600651,1084.21,724.47,617.566,270.25130164348883,15,29674,5,12,0,0,15,0,0,0
1600652,1501.0,100.0,350.6,471.2200805204658,15,38628,5,9,0,0,15,0,0,0
1600653,800.0,390.0,389.2857142857143,208.8944823634764,7,30625,2,2,0,0,7,0,0,0
1600654,680.0,680.0,680.0,,1,42819,6,5,0,0,1,0,0,0
1600655,250.0,125.0,133.125,57.751777956551756,8,29379,4,7,0,0,8,0,0,0
1600656,1000.0,130.0,308.3333333333333,397.09885419124544,9,44595,3,12,1,0,7,0,0,1
1600657,420.5,230.86,210.66785714285714,109.55115308023368,14,35343,2,6,0,0,14,0,0,0
1600658,70.0,70.0,70.0,,1,39637,4,6,0,0,1,0,0,0
1600659,430.0,172.5,207.5,138.40933081675837,8,55009,1,1,0,0,0,0,0,8
1600660,480.0,120.0,210.0,238.11761799581316,3,30537,6,1,0,0,3,0,0,0
1600661,10000.0,300.0,514.9944736842106,1253.5853866499822,76,24812,2,2,7,0,47,0,0,22
1600662,200.0,175.0,175.0,35.35533905932738,2,43212,2,3,0,0,2,0,0,0
1600663,499.0,20.0,37.89072164948454,63.106380508884605,97,7172,6,7,0,0,11,0,0,86
1600664,1914.3,1157.0,1015.1285714285714,937.1983005242245,14,9265,6,1,0,0,14,0,0,0
1600665,2000.0,2000.0,2000.0,,1,64987,6,6,0,0,1,0,0,0
1600666,500.0,500.0,500.0,,1,53268,3,4,0,0,1,0,0,0
1600667,3400.0,30.0,168.16901960784313,502.4762184153789,51,23879,3,3,0,0,33,0,0,18
1600668,4000.0,1750.0,2009.3333333333333,1684.1029263874186,6,26631,3,11,0,0,6,0,0,0
1600669,857.1,77.345,118.61059999999999,150.96086297829487,100,29222,5,1,14,0,24,51,0,11
1600670,950.0,225.0,356.55,335.9689511117227,10,34203,4,12,0,0,10,0,0,0
1600671,1000.0,100.0,187.98923076923077,252.69422782427873,39,30407,3,9,10,0,6,0,0,23
1600672,633.0,268.0,250.28395348837208,184.18895325362064,43,26115,4,2,9,0,33,0,0,1
1600673,1300.0,100.0,176.21684210526314,260.87178060128025,38,34297,5,5,0,0,31,0,0,7
1600674,5600.0,150.0,456.64864864864865,1044.545361395096,37,29904,2,10,1,0,16,0,0,20
1600675,350.0,115.66,162.97384615384615,131.66246830047794,13,38102,2,4,7,0,6,0,0,0
1600676,500.0,150.0,225.0,189.29694486000912,4,39101,1,9,0,0,0,4,0,0
1600677,2000.0,85.0,225.5,535.2148322558585,13,24672,4,1,12,0,1,0,0,0
1600678,3500.0,2000.0,1900.0,1652.2711641858307,3,47251,1,8,0,0,3,0,0,0
1600679,1100.0,181.0,317.5,390.16804072091804,6,28372,5,7,1,0,5,0,0,0
1600680,300.0,115.5,145.03333333333333,77.6860776887768,6,35210,3,7,6,0,0,0,0,0
1600681,2000.0,300.0,629.3571428571429,761.4593835899212,7,29782,4,2,0,0,7,0,0,0
1600682,1000.0,700.0,653.3333333333334,339.36214677931696,15,31615,2,1,0,0,15,0,0,0
1600683,1315.0,40.0,201.6,343.0745545796132,15,29761,2,12,0,0,14,0,0,1
1600684,300.0,115.0,135.06555555555553,97.19340681228216,9,24383,1,6,9,0,0,0,0,0
1600685,580.0,100.0,147.8765,115.10912149023741,60,29706,4,1,0,0,25,0,0,35
1600686,600.0,450.0,450.0,212.13203435596427,2,31750,2,3,0,0,2,0,0,0
1600687,1300.0,400.0,643.3333333333334,575.0072463311514,3,56715,2,8,0,0,2,0,0,1
1600688,914.0,22.0,133.0833774834437,194.645617667553,151,25478,6,7,0,0,60,0,0,91
1600689,3000.0,210.0,458.40719626168226,523.4874261736152,107,7895,4,7,11,0,96,0,0,0
1600690,1600.0,141.07,207.61819672131148,234.06554530558455,122,26661,2,9,13,0,77,14,0,18
1600691,6500.0,350.0,891.5384615384615,1704.1901603295635,13,34830,4,4,0,0,0,13,0,0
1600692,1400.0,550.0,673.3333333333334,401.1857425183502,9,23201,2,7,0,0,8,0,0,1
1600693,141.22,84.11,84.11,80.76573654712746,2,33871,6,7,0,0,2,0,0,0
1600694,8000.0,200.0,1105.2376923076924,2389.96518071472,39,6646,3,11,12,0,27,0,0,0
1600695,65.0,65.0,65.0,,1,41241,1,7,0,0,1,0,0,0
1600696,1600.0,1600.0,1600.0,,1,68328,3,6,0,0,1,0,0,0
1600697,800.0,80.0,255.0,363.47856424645823,4,6363,2,1,0,0,1,0,0,3
1600698,1000.0,1000.0,716.5770833333332,357.4348788299299,24,19881,1,11,0,0,20,4,0,0
1600699,1000.0,200.0,245.22238095238095,233.70841510181208,63,19517,3,3,8,0,55,0,0,0
1600700,8000.0,300.0,672.1926356589148,1179.759872234017,129,19207,2,8,4,0,108,14,0,3
1600701,6400.0,1600.0,2056.5,2032.2108298950818,8,28462,2,9,0,0,8,0,0,0
1600702,10000.0,57.5,671.3561363636363,2050.8546442097877,88,28007,6,10,14,0,19,0,0,55
1600703,1600.0,100.0,228.57026785714285,293.23916358851136,112,24879,3,12,0,0,26,65,0,21
1600704,1000.0,276.235,359.86275862068965,283.59481524590984,58,34667,4,12,12,0,36,0,0,10
1600705,10000.0,187.0,674.2334285714285,1707.5536997997058,35,23634,6,10,3,0,32,0,0,0
1600706,424.0,185.0,215.66666666666666,126.17712418131374,6,6385,1,4,0,0,1,0,0,5
1600707,5000.0,471.77,901.9526923076924,1403.1792615900727,26,38821,3,3,0,0,25,0,0,1
1600708,1472.27,162.24,228.24191489361704,290.46381705845306,47,29641,5,4,0,0,33,0,0,14
1600709,3000.0,200.0,326.20183431952665,430.21257791886035,169,6693,3,12,32,0,103,0,0,34
1600710,405.0,40.5,77.73076923076923,105.6232722510794,13,27195,6,1,0,0,13,0,0,0
1600711,214.38,55.0,95.41545454545454,71.31353018377878,11,32152,2,12,0,0,11,0,0,0
1600712,9000.0,67.78,300.766,972.1017814716332,125,41229,6,10,10,0,36,36,0,43
1600713,1000.0,410.0,600.5555555555555,390.211837054923,9,33357,3,1,3,0,6,0,0,0
1600714,300.99,85.44,97.00944444444445,67.71545531387041,54,27038,2,12,6,0,48,0,0,0
1600715,10000.0,120.0,729.5360000000001,2079.3896952966693,155,25417,2,7,53,0,72,11,0,19
1600716,1500.0,1000.0,1000.0,707.1067811865476,2,43656,2,2,0,0,2,0,0,0
1600717,3389.0,200.0,342.95125,464.61422028097843,64,22240,3,9,3,0,20,0,0,41
1600718,100.0,100.0,100.0,0.0,2,27787,3,2,0,0,0,0,0,2
1600719,210.0,200.0,166.92307692307693,56.3300712149108,13,29983,6,9,10,0,3,0,0,0
1600720,530.0,200.0,251.61533333333333,137.0428038527237,30,24416,5,9,0,0,23,0,0,7
1600721,118.94,110.0,80.48,59.04185972680738,3,27372,4,9,2,0,1,0,0,0
1600722,140.0,117.0,86.06666666666666,74.39094927027973,3,33950,3,1,3,0,0,0,0,0
1600723,4000.0,175.0,468.7822641509434,804.9839018807039,53,41654,2,4,0,0,36,9,0,8
1600724,1000.0,570.0,570.0,608.1118318204309,2,37706,3,2,0,0,2,0,0,0
1600725,2000.0,250.0,673.75,885.488330433176,4,34638,2,6,0,0,4,0,0,0
1600726,9000.0,200.0,738.2092083333333,1580.3300618204769,240,6083,2,12,10,0,85,143,0,2
1600727,4895.0,4895.0,4895.0,,1,52597,4,10,0,0,1,0,0,0
1600728,620.0,65.0,131.1058823529412,155.58732463872272,17,33831,2,1,6,0,10,0,0,1
1600729,1500.0,200.0,325.7444155844156,316.26153135828616,77,23254,3,12,27,0,50,0,0,0
1600730,7000.0,101.09,341.87958904109587,914.2488375762646,73,29125,2,11,8,0,38,0,0,27
1600731,1100.0,150.0,204.32142857142858,257.1123459532009,56,28686,6,1,0,0,27,0,0,29
1600732,1344.0,300.0,332.7916666666667,249.49688142455753,24,30435,2,9,0,0,23,0,0,1
1600733,810.0,100.0,232.375,222.19867236327045,16,29878,4,8,0,0,9,0,0,7
1600734,1500.0,113.0,232.1346153846154,335.6079128296086,26,23477,2,5,1,0,10,1,0,14
1600735,5770.0,150.0,271.18684210526317,510.59823157026,152,5715,2,8,4,0,57,59,0,32
1600736,1200.0,70.0,156.13696969696971,233.10978879978487,33,20113,3,1,0,0,33,0,0,0
1600737,1213.0,1213.0,1213.0,,1,64249,2,10,0,0,1,0,0,0
1600738,500.0,50.0,131.70153846153846,147.88613080860037,26,30574,2,9,0,0,0,1,0,25
1600739,2543.0,194.0,945.6666666666666,1384.1294496301036,3,34399,3,1,1,0,2,0,0,0
1600740,2000.0,1480.0,1480.0,735.3910524340095,2,53762,3,1,0,0,2,0,0,0
1600741,400.0,125.0,148.11896551724138,68.18765914449558,29,35532,6,4,0,0,25,0,0,4
1600742,950.0,57.5,156.875,322.22371886625604,8,35557,3,8,0,0,1,0,0,7
1600743,300.0,95.0,123.3157894736842,69.47425792781007,19,25538,2,8,11,0,8,0,0,0
1600744,1560.0,250.0,378.6923076923077,441.49997822109884,13,33593,2,2,0,0,13,0,0,0
1600745,2000.0,1000.0,920.0,633.754246095791,28,24133,2,11,0,0,21,0,0,7
1600746,170.0,170.0,170.0,,1,40901,3,8,1,0,0,0,0,0
1600747,10000.0,5271.0,4858.388888888889,2884.5707018526914,18,36890,5,12,0,0,18,0,0,0
1600748,700.0,700.0,700.0,,1,77930,4,11,0,0,1,0,0,0
1600749,5000.0,300.0,579.7345054945055,864.7616343032388,91,20775,6,6,21,0,45,10,0,15
1600750,600.0,122.5,134.10555555555555,90.46100700862074,90,31194,4,6,35,0,45,0,0,10
1600751,2800.0,35.0,262.0375,515.7645356652588,40,31666,2,9,0,0,9,8,0,23
1600752,5800.0,124.0,337.82072463768117,788.1126248705509,69,33980,2,4,12,0,0,28,0,29
1600753,10000.0,200.0,806.0090909090909,2107.898502550888,22,26355,3,10,10,0,10,2,0,0
1600754,540.0,140.0,155.7826086956522,154.1575217171588,23,14373,5,9,0,0,23,0,0,0
1600755,560.0,530.0,530.0,42.42640687119285,2,70480,4,10,0,0,2,0,0,0
1600756,1068.0,364.0,414.18518518518516,299.2315847475686,27,21179,2,9,7,0,20,0,0,0
1600757,150.0,27.5,33.397083333333335,28.27765322941634,48,24562,2,4,0,0,0,0,0,48
1600758,235.0,235.0,235.0,,1,36779,4,6,0,0,0,1,0,0
1600759,10000.0,308.0,742.4129999999999,1374.9930437877797,70,8516,2,6,0,0,62,0,0,8
1600760,533.0,533.0,533.0,,1,69262,5,10,0,0,1,0,0,0
1600761,969.4,500.0,450.01959999999997,312.47102079606253,25,26689,6,11,0,0,22,1,0,2
1600762,500.0,100.0,213.36060606060605,179.83152869316663,33,29833,2,6,0,0,25,0,0,8
1600763,2000.0,765.0,838.3333333333334,760.0109648331837,6,31118,2,10,0,0,6,0,0,0
1600764,10000.0,750.0,2900.0,4747.630988187688,4,36268,2,4,0,0,3,0,0,1
1600765,1094.0,200.0,260.55125,209.55014202747316,80,21598,5,12,11,0,63,0,0,6
1600766,10000.0,10000.0,7387.7703846153845,3320.4850516422816,26,29963,2,6,0,0,26,0,0,0
1600767,231.5,132.0,160.7,64.98807582933965,5,26139,4,5,0,0,5,0,0,0
1600768,300.0,70.0,110.5,140.7278697818358,4,32197,4,6,0,0,4,0,0,0
1600769,1800.0,220.0,361.2073333333334,446.18926535826967,15,36386,6,1,12,0,3,0,0,0
1600770,9999.0,249.66,603.6071794871795,1208.808726144539,117,5954,6,12,3,0,85,13,0,16
1600771,10000.0,500.0,1105.8127142857143,1269.749429527448,70,8683,3,7,0,0,70,0,0,0
1600772,255.0,255.0,255.0,,1,43724,6,12,0,0,0,0,0,1
1600773,4500.0,150.0,604.7591666666666,1258.3632036784809,12,35518,4,1,0,0,11,0,0,1
1600774,1600.0,300.0,343.358,266.388273919621,65,12848,4,10,5,0,47,9,0,4
1600775,620.0,300.0,281.15384615384613,173.9271141186475,13,27773,5,1,2,0,11,0,0,0
1600776,5000.0,41.135000000000005,377.35749999999996,1099.9869801280904,20,29422,6,5,12,0,8,0,0,0
1600777,500.0,150.0,186.11308823529413,123.64833663663666,68,30540,4,9,11,0,52,0,0,5
1600778,2500.0,248.5,396.71963414634143,414.01640160283597,82,21051,3,12,0,0,70,0,0,12
1600779,1000.0,100.0,274.09142857142854,373.0998854385856,7,30564,4,8,2,0,3,0,0,2
1600780,4999.0,87.99,290.5259927797834,596.8318425776906,277,27482,2,1,0,0,110,155,0,12
1600781,4000.0,191.16500000000002,359.91802631578946,591.5499743735824,76,6525,6,2,18,0,58,0,0,0
1600782,700.0,425.0,425.0,388.90872965260115,2,58230,6,2,0,0,2,0,0,0
1600783,1000.0,900.0,900.0,141.4213562373095,2,58520,2,12,0,0,2,0,0,0
1600784,5700.0,5700.0,5700.0,,1,56460,5,2,0,0,1,0,0,0
1600785,5200.0,200.0,317.0153448275862,677.3367386592863,58,42699,5,6,28,0,30,0,0,0
1600786,1500.0,1000.0,1000.0,408.248290463863,4,54740,5,10,0,0,4,0,0,0
1600787,21.6,5.0,7.555384615384615,6.162423245478216,13,45205,6,10,0,0,0,0,0,13
1600788,500.0,20.0,54.13698412698413,87.9691649356039,63,35745,6,10,0,0,3,0,0,60
1600789,100.0,100.0,100.0,,1,39047,4,9,0,0,0,0,0,1
1600790,17.0,17.0,17.0,,1,53178,1,6,0,0,1,0,0,0
1600791,120.0,120.0,118.33333333333333,2.88675134594813,3,36801,2,9,0,0,3,0,0,0
1600792,4200.0,980.0,1384.111111111111,1230.356395972773,9,30280,5,6,0,0,9,0,0,0
1600793,350.0,150.0,137.55555555555554,133.61709388314722,9,18810,2,4,0,0,7,0,0,2
1600794,1000.0,1000.0,1000.0,,1,55832,2,10,0,0,1,0,0,0
1600795,890.0,890.0,890.0,,1,54049,6,8,0,0,1,0,0,0
1600796,1874.0,1874.0,1874.0,,1,32307,2,7,0,0,1,0,0,0
1600797,1000.0,100.0,289.5111111111111,324.88879541484823,9,32844,2,1,0,0,9,0,0,0
1600798,2797.0,2797.0,2797.0,,1,37942,4,5,0,0,1,0,0,0
1600799,1974.0,697.5,1056.6666666666667,800.6407329966001,3,36044,2,4,0,0,3,0,0,0
1600800,478.0,431.0,431.0,66.46803743153546,2,50901,3,8,0,0,2,0,0,0
1600801,1000.0,357.815,443.422,293.0145237507671,10,36718,4,8,0,0,10,0,0,0
1600802,3000.0,3000.0,3000.0,,1,67171,4,12,0,0,1,0,0,0
1600803,4000.0,125.0,1067.5,1956.5850352080279,4,34001,2,10,0,0,4,0,0,0
1600804,1500.0,60.0,136.07913043478263,307.33329836031055,23,31876,5,9,0,0,18,0,0,5
1600805,10000.0,269.0,2019.8125,3620.0924212501614,8,38896,2,11,0,0,8,0,0,0
1600806,500.0,65.0,124.609375,133.89339567824098,16,31634,2,9,0,0,16,0,0,0
1600807,1340.0,680.0,680.0,933.3809511662428,2,44479,1,5,0,0,1,0,0,1
1600808,8887.0,300.0,771.8427450980392,1387.8355543551668,51,23607,6,1,16,0,28,0,0,7
1600809,500.0,500.0,350.0,197.56855350316593,7,38286,6,5,0,0,6,0,0,1
1600810,150.0,10.0,17.282613636363635,22.627262800127166,88,42116,6,7,0,0,0,0,0,88
1600811,450.0,242.5,242.5,293.4493141924172,2,33509,5,9,0,0,0,0,0,2
1600812,550.0,87.5,196.25,217.76051721361898,8,33963,5,11,0,0,0,0,0,8
1600813,60.0,60.0,52.5,15.0,4,37776,1,9,0,0,4,0,0,0
1600814,1400.0,1000.0,1133.3333333333333,230.9401076758503,3,41921,3,11,0,0,3,0,0,0
1600815,4500.0,705.0,1069.611111111111,1231.9496331801922,18,26251,2,1,0,0,17,0,0,1
1600816,2000.0,850.0,903.3333333333334,604.6486583132389,9,28438,5,5,0,0,0,0,0,9
1600817,195.0,117.5,116.375,53.046980525352645,8,35955,5,1,8,0,0,0,0,0
1600818,60.0,50.0,47.0,15.652475842498529,5,47113,2,2,5,0,0,0,0,0
1600819,1530.0,1530.0,1525.0,7.0710678118654755,5,26661,6,8,0,0,0,0,0,5
1600820,1000.0,250.0,510.0,450.55521304275237,5,27845,2,7,0,0,0,0,0,5
1600821,400.0,114.0,158.86124999999998,148.88398075946827,8,29532,1,5,0,0,3,0,0,5
1600822,240.0,74.71000000000001,93.57785714285714,57.7015832576504,14,28615,5,9,12,0,2,0,0,0
1600823,1000.0,467.0,555.8333333333334,247.89224809716552,6,68245,5,7,0,0,6,0,0,0
1600824,1065.0,70.33500000000001,319.0,497.33333335567465,4,32309,2,2,0,0,4,0,0,0
1600825,3680.0,191.5,569.6143243243243,909.6021194411828,37,29546,2,5,27,0,2,2,0,6
1600826,1000.0,192.0,291.6716,273.616162454946,50,25924,2,9,50,0,0,0,0,0
1600827,1400.0,150.0,197.49242424242425,224.0672777991863,132,25033,5,10,0,0,25,99,0,8
1600828,200.0,150.0,149.83333333333334,31.625411723275118,6,30936,2,2,0,0,6,0,0,0
1600829,558.86,157.20499999999998,191.375,142.31317057813024,56,30029,6,10,9,0,43,0,0,4
1600830,10000.0,212.8,946.6328070175439,1557.515037583626,57,26414,2,1,13,0,35,0,0,9
1600831,735.0,200.15,298.85249999999996,319.2820253187872,4,51572,3,12,2,0,2,0,0,0
1600832,3000.0,1542.0,1543.5,1461.2308738411828,4,24973,1,9,0,0,4,0,0,0
1600833,2660.0,375.0,692.3333333333334,984.6302182376218,6,45998,5,4,0,0,5,0,0,1
1600834,3000.0,70.5,241.2025925925926,579.215232365792,27,31068,5,5,0,0,27,0,0,0
1600835,455.0,455.0,455.0,,1,61975,4,1,0,0,1,0,0,0
1600836,2225.0,2225.0,2225.0,,1,47743,2,8,0,0,1,0,0,0
1600837,1000.0,600.0,600.0,565.685424949238,2,56925,3,8,0,0,2,0,0,0
1600838,570.0,39.495000000000005,158.87449999999998,186.63746663617255,20,29893,5,3,0,0,18,0,0,2
1600839,100.0,35.0,50.0,33.665016461206925,4,23274,3,4,0,0,4,0,0,0
1600840,1400.0,1400.0,1400.0,,1,33173,6,12,0,0,0,0,0,1
1600841,380.0,57.5,82.96772727272727,77.86175972787976,22,39790,4,1,19,0,3,0,0,0
1600842,586.82,181.01,203.99666666666667,148.7882303615365,18,33228,3,8,12,0,6,0,0,0
1600843,8000.0,237.5,706.05825,1721.1604133078022,40,27485,2,4,0,0,37,0,0,3
1600844,400.0,100.0,119.13709677419355,90.93510848194802,31,32234,6,12,4,0,27,0,0,0
1600845,500.0,200.0,245.82926829268294,153.05312026205547,41,32843,3,12,15,0,12,5,0,9
1600846,45.5,20.0,25.083333333333332,10.200081699019213,6,32753,7,7,0,0,6,0,0,0
1600847,1242.0,300.0,265.23809523809524,220.30121392044114,42,9956,2,8,0,0,27,0,0,15
1600848,300.0,125.0,121.22368421052632,41.58769006463668,76,33440,6,5,33,0,43,0,0,0
1600849,850.0,150.0,235.74576271186442,219.45399276074332,59,7488,3,12,0,0,12,0,0,47
1600850,2290.0,79.0,129.55825,207.08318754296783,160,60446,6,4,7,0,14,69,0,70
1600851,1200.0,100.0,134.7245,185.5678659026879,60,26832,3,6,14,0,29,0,0,17
1600852,1903.0,275.0,351.73121951219514,341.99227628847933,41,29395,2,3,5,0,35,0,0,1
1600853,5500.0,61.0,207.91704918032784,700.9997683673994,61,32148,2,10,0,0,61,0,0,0
1600854,5000.0,1000.0,1365.4224,1091.9058386802408,25,33920,4,7,0,0,25,0,0,0
1600855,210.0,12.5,59.0,100.99834982150287,4,32668,2,12,0,0,2,0,0,2
1600856,3000.0,152.335,674.6116666666667,1166.9867959564353,6,57196,3,2,0,0,4,2,0,0
1600857,1000.0,275.0,367.85714285714283,221.53932005328159,14,35697,4,1,0,0,7,0,0,7
1600858,1551.77,403.66,446.414054054054,318.969371713714,37,29586,6,4,24,0,13,0,0,0
1600859,10000.0,160.0,504.285,1200.7439270424536,76,19119,2,2,0,0,76,0,0,0
1600860,600.0,248.9,241.68548387096774,147.6645323484839,62,29319,3,12,21,0,28,0,0,13
1600861,2000.0,10.0,425.86400000000003,881.0068402004607,5,48395,2,6,0,0,2,0,0,3
1600862,5000.0,130.785,320.239375,861.0889868927508,32,27884,2,12,0,0,32,0,0,0
1600863,500.0,142.685,189.19285714285712,140.87605176858403,28,25338,3,3,0,0,23,0,0,5
1600864,900.0,139.0,193.57999999999998,239.55981940097672,15,22243,3,11,3,0,12,0,0,0
1600865,400.0,339.635,341.11285714285714,68.59805059223584,14,30008,5,1,13,0,1,0,0,0
1600866,2000.0,850.0,941.5,818.1419716126816,8,37473,6,10,0,0,6,0,0,2
1600867,3000.0,100.0,257.6607142857143,522.7524453848534,56,21406,2,6,0,0,43,5,0,8
1600868,90.0,45.0,50.0,15.0,9,34676,4,12,0,0,9,0,0,0
1600869,6400.0,150.0,537.0555555555555,1473.4127839903329,18,29952,4,10,9,0,8,0,0,1
1600870,938.85,410.38,446.385,157.79178937447918,26,33312,2,1,12,0,14,0,0,0
1600871,1700.0,350.0,344.3553846153846,364.32740516442914,26,32642,3,3,0,0,25,0,0,1
1600872,2000.0,150.0,478.0833333333333,593.1713496115605,36,28947,6,12,0,0,27,9,0,0
1600873,200.0,60.0,72.05882352941177,49.966827230968065,17,43868,2,7,4,0,13,0,0,0
1600874,1200.0,600.0,753.3333333333334,393.1072796748152,3,62576,3,1,0,0,3,0,0,0
1600875,1256.0,200.0,250.9506172839506,209.72183370089104,81,22967,5,10,13,0,32,14,0,22
1600876,1200.0,78.0,168.1735483870968,300.0790542123679,31,28756,2,2,3,0,28,0,0,0
1600877,1600.0,100.0,192.1242718446602,244.57893888533874,103,22835,2,9,0,0,54,49,0,0
1600878,500.0,308.5,301.00416666666666,130.38401404092545,12,37272,5,2,9,0,0,0,0,3
1600879,2000.0,413.0,515.4699999999999,429.0632510839972,66,25823,6,1,28,0,38,0,0,0
1600880,300.0,77.5,119.5,99.6786503386424,10,31564,2,12,0,0,9,1,0,0
1600881,638.0,408.0,418.50428571428574,157.46169945494077,7,54993,3,10,0,0,7,0,0,0
1600882,4294.37,80.0,257.8822352941176,747.1563029507224,85,25889,6,12,0,0,71,0,0,14
1600883,500.0,88.78,156.3081081081081,141.634666774884,37,29849,5,10,23,0,14,0,0,0
1600884,620.0,100.0,215.084,229.2741487390151,5,44895,4,4,3,0,1,0,0,1
1600885,300.0,250.0,250.0,70.71067811865476,2,44887,2,7,0,0,2,0,0,0
1600886,980.45,150.0,175.14354838709676,189.0144671455669,31,30259,2,4,0,0,31,0,0,0
1600887,2000.0,200.0,316.7584482758621,345.06360700602147,58,28899,6,3,23,0,26,0,0,9
1600888,4000.0,500.0,887.8571428571429,1390.8446388881146,7,36335,5,3,0,0,7,0,0,0
1600889,530.0,128.0,164.08333333333334,135.4161655002381,12,39783,2,1,0,0,11,0,0,1
1600890,1020.0,50.0,79.31267605633802,134.1148741932798,71,21414,2,6,0,0,23,21,0,27
1600891,5000.0,400.0,497.7857142857143,900.5037009051742,28,29744,2,2,0,0,26,2,0,0
1600892,1551.0,100.0,187.31729323308272,243.2917137024076,133,23469,2,9,0,0,123,0,0,10
1600893,7056.0,160.0,669.1052631578947,1607.4259580230487,19,27945,5,5,4,0,10,0,0,5
1600894,1500.0,125.0,189.08432432432434,229.59322108151355,111,80330,2,5,13,0,27,1,0,70
1600895,1000.0,200.0,221.7866666666667,197.50585446291572,30,25490,6,4,0,0,30,0,0,0
1600896,1000.0,300.0,471.24242424242425,360.52228002432713,33,27377,2,1,0,0,30,0,0,3
1600897,1900.0,165.0,300.0777966101695,369.4552125628883,59,16389,2,4,31,0,26,0,0,2
1600898,1900.0,465.0,905.0,863.6116025158532,3,56885,1,1,0,0,3,0,0,0
1600899,3073.5,50.0,359.9491089108911,720.7331089801536,101,28802,4,6,1,0,31,0,0,69
1600900,850.0,235.5,346.875,237.44078209103,8,31905,6,1,0,0,7,1,0,0
1600901,4000.0,500.0,897.1764705882352,957.4891797883488,17,18012,5,5,0,0,17,0,0,0
1600902,3500.0,1900.0,1900.0,2262.741699796952,2,37404,2,3,0,0,2,0,0,0
1600903,800.0,172.97,277.618,293.29115852681275,5,30637,6,3,0,0,4,0,0,1
1600904,800.0,200.0,228.18,175.52991884649296,40,34065,3,12,16,0,24,0,0,0
1600905,120.0,100.0,93.54545454545455,20.743016349430167,11,32020,6,5,0,0,0,11,0,0
1600906,200.0,33.25,48.04692307692308,48.793860335192335,13,31195,5,3,0,0,12,0,0,1
1600907,3000.0,207.0,331.2049473684211,443.6739288656145,95,28858,4,7,0,0,83,0,0,12
1600908,10000.0,265.0,709.2452830188679,1901.1945627952764,53,24759,4,5,23,0,17,0,0,13
